,county_name,fips_code,state,blue_votes,red_votes,other_votes,blue_percentage,red_percentage,other_percentage
2679,Greeley,20071.0,Kansas,83,534,33,0.1276923076923077,0.8215384615384616,0.05076923076923077
2682,Greenwood,20073.0,Kansas,485,2160,195,0.17077464788732394,0.7605633802816901,0.06866197183098592
2685,Hamilton,20075.0,Kansas,121,705,50,0.13812785388127855,0.8047945205479452,0.05707762557077625
2688,Harper,20077.0,Kansas,393,1996,189,0.15244375484871994,0.7742435996896819,0.07331264546159814
2691,Harvey,20079.0,Kansas,5068,8668,1180,0.33976937516760525,0.5811209439528023,0.07910968087959239
2694,Haskell,20081.0,Kansas,245,1040,69,0.1809453471196455,0.7680945347119645,0.05096011816838995
2697,Hodgeman,20083.0,Kansas,124,855,38,0.12192723697148476,0.8407079646017699,0.03736479842674533
2700,Jackson,20085.0,Kansas,1512,3939,367,0.2598831213475421,0.67703678239945,0.06308009625300791
2703,Jefferson,20087.0,Kansas,2518,5213,606,0.30202710807244815,0.6252848746551517,0.07268801727240014
2706,Jewell,20089.0,Kansas,180,1223,91,0.12048192771084337,0.8186077643908969,0.06091030789825971
2709,Johnson,20091.0,Kansas,129852,137490,22748,0.4476265986418008,0.4739563583715399,0.07841704298665932
2712,Kearny,20093.0,Kansas,174,1075,67,0.13221884498480244,0.8168693009118541,0.050911854103343465
2715,Kingman,20095.0,Kansas,599,2530,205,0.1796640671865627,0.7588482303539292,0.061487702459508096
2718,Kiowa,20097.0,Kansas,114,900,65,0.1056533827618165,0.8341056533827618,0.060240963855421686
2721,Labette,20099.0,Kansas,2291,5335,481,0.28259528802269646,0.6580732700135685,0.05933144196373504
2724,Lane,20101.0,Kansas,106,718,47,0.12169919632606199,0.8243398392652124,0.0539609644087256
2727,Leavenworth,20103.0,Kansas,10209,17638,2454,0.336919573611432,0.5820930002310155,0.08098742615755256
2730,Lincoln,20105.0,Kansas,215,1179,70,0.14685792349726776,0.805327868852459,0.04781420765027322
2733,Linn,20107.0,Kansas,736,3484,207,0.1662525412243054,0.7869889315563587,0.04675852721933589
2736,Logan,20109.0,Kansas,149,1132,76,0.10980103168754606,0.8341930729550479,0.05600589535740604
2739,Lyon,20111.0,Kansas,4649,6552,1087,0.3783365885416667,0.533203125,0.08846028645833333
2742,McPherson,20113.0,Kansas,3226,8549,967,0.25317846491916496,0.670930780097316,0.07589075498351908
2745,Marion,20115.0,Kansas,1204,4003,417,0.21408250355618777,0.7117709815078236,0.07414651493598862
2748,Marshall,20117.0,Kansas,1072,3307,294,0.22940295313503103,0.7076824309865183,0.06291461587845068
2751,Meade,20119.0,Kansas,210,1415,95,0.12209302325581395,0.8226744186046512,0.055232558139534885
2754,Miami,20121.0,Kansas,3991,10003,1028,0.2656770070563174,0.6658900279589934,0.06843296498468912
2757,Mitchell,20123.0,Kansas,477,2308,157,0.16213460231135282,0.7845003399048266,0.05336505778382053
2760,Montgomery,20125.0,Kansas,2637,8679,688,0.21967677440853048,0.7230089970009996,0.05731422859046984
2763,Morris,20127.0,Kansas,601,1820,203,0.22903963414634146,0.6935975609756098,0.07736280487804878
2766,Morton,20129.0,Kansas,147,995,50,0.12332214765100671,0.834731543624161,0.04194630872483222
2769,Nemaha,20131.0,Kansas,725,4124,273,0.14154627098789535,0.8051542366263178,0.0532994923857868
2772,Neosho,20133.0,Kansas,1501,4431,382,0.23772568894520113,0.7017738359201774,0.06050047513462148
2775,Ness,20135.0,Kansas,162,1228,64,0.11141678129298486,0.844566712517194,0.04401650618982118
2778,Norton,20137.0,Kansas,281,1840,113,0.12578334825425247,0.8236347358997315,0.050581915846016116
2781,Osage,20139.0,Kansas,1753,4826,467,0.24879364178257168,0.6849276185069543,0.06627873971047403
2784,Osborne,20141.0,Kansas,233,1460,95,0.1303131991051454,0.8165548098434005,0.053131991051454136
2787,Ottawa,20143.0,Kansas,424,2283,196,0.14605580434033757,0.7864278332759215,0.06751636238374095
2790,Pawnee,20145.0,Kansas,579,1904,178,0.21758737316798196,0.7155204810221721,0.06689214580984593
2793,Phillips,20147.0,Kansas,300,2233,131,0.11261261261261261,0.8382132132132132,0.049174174174174176
2796,Pottawatomie,20149.0,Kansas,2225,7612,856,0.2080800523707098,0.71186757691948,0.08005237070981015
2799,Pratt,20151.0,Kansas,771,2838,233,0.20067673086933888,0.7386777719937533,0.06064549713690786
2802,Rawlins,20153.0,Kansas,163,1220,89,0.11073369565217392,0.8288043478260869,0.06046195652173913
2805,Reno,20155.0,Kansas,6837,15513,1860,0.2824039653035936,0.6407682775712515,0.0768277571251549
2808,Republic,20157.0,Kansas,375,2024,130,0.14827995255041518,0.8003163305654409,0.051403716884143934
2811,Rice,20159.0,Kansas,695,2837,272,0.1827024185068349,0.7457939011566772,0.07150368033648791
2814,Riley,20161.0,Kansas,9341,10107,2084,0.43381943154374886,0.4693943897454951,0.09678617871075608
2817,Rooks,20163.0,Kansas,275,2031,113,0.11368334022323275,0.8396031417941298,0.046713517982637454
2820,Rush,20165.0,Kansas,233,1197,73,0.1550232867598137,0.7964071856287425,0.04856952761144378
2823,Russell,20167.0,Kansas,461,2574,158,0.14437832759160665,0.8061384278108362,0.04948324459755716
2826,Saline,20169.0,Kansas,6317,13828,1919,0.2863034807831762,0.6267222625090645,0.08697425670775924
2829,Scott,20171.0,Kansas,236,1865,101,0.10717529518619437,0.8469573115349682,0.04586739327883742
2832,Sedgwick,20173.0,Kansas,69627,104353,14803,0.3688202857248799,0.5527669334632885,0.07841278081183158
2835,Seward,20175.0,Kansas,1628,3159,251,0.3231441048034934,0.6270345375148869,0.04982135768161969
2838,Shawnee,20177.0,Kansas,33926,35934,5546,0.44991114765403284,0.47654032835583376,0.07354852399013341
2841,Sheridan,20179.0,Kansas,127,1197,50,0.09243085880640466,0.87117903930131,0.036390101892285295
2844,Sherman,20181.0,Kansas,347,2089,176,0.13284839203675344,0.7997702909647779,0.06738131699846861
2847,Smith,20183.0,Kansas,297,1661,84,0.1454456415279138,0.8134182174338883,0.04113614103819784
2850,Stafford,20185.0,Kansas,304,1490,102,0.16033755274261605,0.7858649789029536,0.05379746835443038
2853,Stanton,20187.0,Kansas,115,492,30,0.18053375196232338,0.7723704866562009,0.04709576138147567
2856,Stevens,20189.0,Kansas,220,1599,72,0.11634056054997356,0.8455843469063987,0.03807509254362771
2859,Sumner,20191.0,Kansas,2076,6984,662,0.21353630940135773,0.7183707056161284,0.06809298498251388
2862,Thomas,20193.0,Kansas,473,2908,195,0.13227069351230425,0.8131991051454138,0.05453020134228188
2865,Trego,20195.0,Kansas,198,1227,57,0.13360323886639677,0.8279352226720648,0.038461538461538464
2868,Wabaunsee,20197.0,Kansas,776,2372,232,0.22958579881656804,0.7017751479289941,0.06863905325443787
2871,Wallace,20199.0,Kansas,46,721,31,0.05764411027568922,0.9035087719298246,0.03884711779448621
2874,Washington,20201.0,Kansas,387,2194,184,0.1399638336347197,0.7934900542495479,0.06654611211573237
2877,Wichita,20203.0,Kansas,140,769,47,0.14644351464435146,0.8043933054393305,0.049163179916317995
2880,Wilson,20205.0,Kansas,594,2788,209,0.16541353383458646,0.7763854079643553,0.0582010582010582
2883,Woodson,20207.0,Kansas,273,1082,88,0.1891891891891892,0.7498267498267498,0.060984060984060985
2886,Wyandotte,20209.0,Kansas,30146,15806,2829,0.617986511141633,0.3240195977942232,0.05799389106414383
2889,Adair,21001.0,Kentucky,1323,6637,273,0.1606947649702417,0.8061459978136767,0.033159237216081626
2892,Allen,21003.0,Kentucky,1349,6466,281,0.16662549407114624,0.7986660079051383,0.034708498023715416
2895,Anderson,21005.0,Kentucky,2634,8242,546,0.23060759936963754,0.7215899142006654,0.047802486429697075
2898,Ballard,21007.0,Kentucky,816,3161,124,0.19897585954645208,0.7707876127773714,0.03023652767617654
2901,Barren,21009.0,Kentucky,4275,13483,730,0.2312310688013847,0.729283859800952,0.03948507139766335
2904,Bath,21011.0,Kentucky,1361,3082,144,0.29670808807499455,0.671898844560715,0.031393067364290386
2907,Bell,21013.0,Kentucky,1720,7764,234,0.17699115044247787,0.7989298209508129,0.0240790286067092
2910,Boone,21015.0,Kentucky,15026,39082,3510,0.2607865597556319,0.6782949772640494,0.06091846298031865
2913,Bourbon,21017.0,Kentucky,2791,5569,443,0.3170510053390889,0.632625241394979,0.05032375326593207
2916,Boyd,21019.0,Kentucky,6021,13591,842,0.29436784980932823,0.6644666079984355,0.04116554219223624
2919,Boyle,21021.0,Kentucky,4281,8040,625,0.3306812915186158,0.6210412482620115,0.04827746021937278
2922,Bracken,21023.0,Kentucky,705,2711,111,0.19988658916926566,0.7686419053019563,0.031471505528778
2925,Breathitt,21025.0,Kentucky,1537,3991,210,0.2678633670268386,0.6955385151620774,0.036598117811084
2928,Breckinridge,21027.0,Kentucky,1960,6484,330,0.22338728060177798,0.7390015956234328,0.03761112377478915
2931,Bullitt,21029.0,Kentucky,8255,26210,1604,0.22886689400870552,0.7266627852172225,0.04447032077407192
2934,Butler,21031.0,Kentucky,947,4428,201,0.16983500717360114,0.7941176470588235,0.036047345767575324
2937,Caldwell,21033.0,Kentucky,1260,4507,208,0.2108786610878661,0.7543096234309623,0.03481171548117155
2940,Calloway,21035.0,Kentucky,4749,10367,933,0.2959062869960745,0.6459592497974952,0.05813446320643031
2943,Campbell,21037.0,Kentucky,14658,25050,2802,0.3448129851799577,0.589273112208892,0.06591390261115032
2946,Carlisle,21039.0,Kentucky,432,2094,75,0.16608996539792387,0.8050749711649365,0.02883506343713956
2949,Carroll,21041.0,Kentucky,1106,2588,161,0.2869001297016861,0.6713359273670557,0.041763942931258104
2952,Carter,21043.0,Kentucky,2276,7587,415,0.22144386067328273,0.7381786339754816,0.040377505351235646
2955,Casey,21045.0,Kentucky,767,5482,190,0.1191178754464979,0.8513744370243826,0.02950768752911943
2958,Christian,21047.0,Kentucky,7188,14108,787,0.32549925281891046,0.6388624733958248,0.035638273785264685
2961,Clark,21049.0,Kentucky,4706,10710,789,0.2904041962357297,0.6609071274298056,0.04868867633446467
2964,Clay,21051.0,Kentucky,752,5861,154,0.1111275306635141,0.8661149697059258,0.02275749963056007
2967,Clinton,21053.0,Kentucky,547,3809,106,0.12259076647243389,0.8536530703720305,0.023756163155535633
2970,Crittenden,21055.0,Kentucky,617,3290,130,0.15283626455288582,0.8149616051523408,0.03220213029477335
2973,Cumberland,21057.0,Kentucky,459,2502,105,0.149706457925636,0.8160469667318982,0.03424657534246575
2976,Daviess,21059.0,Kentucky,14163,28907,2737,0.3091885519680398,0.6310607549064553,0.059750693125504836
2979,Edmonson,21061.0,Kentucky,979,4135,130,0.18668954996186118,0.7885202135774219,0.02479023646071701
2982,Elliott,21063.0,Kentucky,740,2000,115,0.2591943957968476,0.7005253940455342,0.040280210157618214
2985,Estill,21065.0,Kentucky,1108,4236,201,0.19981965734896304,0.763931469792606,0.03624887285843102
2988,Fayette,21067.0,Kentucky,69778,56894,9643,0.5118879066867182,0.41737152917874043,0.07074056413454131
2991,Fleming,21069.0,Kentucky,1348,4722,190,0.21533546325878594,0.7543130990415335,0.03035143769968051
2994,Floyd,21071.0,Kentucky,4015,11993,532,0.24274486094316808,0.7250906892382104,0.03216444981862152
2997,Franklin,21073.0,Kentucky,10717,11819,1329,0.44906767232348627,0.49524408129059294,0.055688246385920806
3000,Fulton,21075.0,Kentucky,774,1549,59,0.3249370277078086,0.6502938706968934,0.02476910159529807
3003,Gallatin,21077.0,Kentucky,749,2443,146,0.2243858597962852,0.7318753744757339,0.04373876572798083
3006,Garrard,21079.0,Kentucky,1453,5904,266,0.19060737242555426,0.7744982290436836,0.03489439853076217
3009,Grant,21081.0,Kentucky,1910,7268,381,0.19981169578407784,0.7603305785123967,0.03985772570352547
3012,Graves,21083.0,Kentucky,3308,12671,627,0.19920510658798024,0.7630374563410816,0.03775743707093822
3015,Grayson,21085.0,Kentucky,1959,8219,398,0.18523071104387293,0.7771369137670197,0.03763237518910741
3018,Green,21087.0,Kentucky,832,4372,129,0.15600975060941308,0.8198012375773486,0.024189011813238327
3021,Greenup,21089.0,Kentucky,4146,11546,585,0.2547152423665295,0.7093444737973829,0.03594028383608773
3024,Hancock,21091.0,Kentucky,1244,2788,263,0.289639115250291,0.649126891734575,0.061233993015133874
3027,Hardin,21093.0,Kentucky,13944,26971,2241,0.32310686810640465,0.6249652423764945,0.05192788951710075
3030,Harlan,21095.0,Kentucky,1372,9129,256,0.12754485451334016,0.8486566886678442,0.023798456818815653
3033,Harrison,21097.0,Kentucky,2031,5435,315,0.2610204343914664,0.6984963372317183,0.04048322837681532
3036,Hart,21099.0,Kentucky,1730,5320,214,0.23816079295154186,0.7323788546255506,0.02946035242290749
3039,Henderson,21101.0,Kentucky,6707,12159,844,0.3402841197361745,0.6168949771689498,0.0428209030948757
3042,Henry,21103.0,Kentucky,1828,4944,377,0.2557000979157924,0.6915652538816618,0.05273464820254581
3045,Hickman,21105.0,Kentucky,449,1657,51,0.20815948076031526,0.7681965693092258,0.02364394993045897
3048,Hopkins,21107.0,Kentucky,4310,15277,758,0.21184566232489555,0.7508970262963873,0.03725731137871713
3051,Jackson,21109.0,Kentucky,482,4889,130,0.08762043264860934,0.8887475004544628,0.02363206689692783
3054,Jefferson,21111.0,Kentucky,190836,143768,18495,0.5404603241583805,0.4071605980192524,0.0523790778223671
3057,Jessamine,21113.0,Kentucky,6144,15474,1708,0.2633970676498328,0.663379919403241,0.07322301294692618
3060,Johnson,21115.0,Kentucky,1250,8043,279,0.13058921855411618,0.8402632678646051,0.02914751358127873
3063,Kenton,21117.0,Kentucky,24214,42958,4826,0.33631489763604544,0.5966554626517403,0.06702963971221423
3066,Knott,21119.0,Kentucky,1245,4357,161,0.21603331598125977,0.7560298455665452,0.027936838452195037
3069,Knox,21121.0,Kentucky,1761,9885,366,0.1466033966033966,0.8229270729270729,0.030469530469530468
3072,Larue,21123.0,Kentucky,1278,4799,290,0.20072247526307524,0.7537301711952253,0.045547353541699385
3075,Laurel,21125.0,Kentucky,3440,20592,801,0.1385253493335481,0.8292191841501229,0.03225546651632908
3078,Lawrence,21127.0,Kentucky,1045,4816,181,0.17295597484276728,0.797087057265806,0.02995696789142668
3081,Lee,21129.0,Kentucky,444,2151,72,0.16647919010123735,0.8065241844769404,0.02699662542182227
3084,Leslie,21131.0,Kentucky,400,4015,77,0.08904719501335707,0.8938112199465716,0.01714158504007124
3087,Letcher,21133.0,Kentucky,1542,7293,299,0.1688197941756076,0.7984453689511715,0.03273483687322093
3090,Lewis,21135.0,Kentucky,785,4363,150,0.14816912042280106,0.823518308795772,0.028312570781426953
3093,Lincoln,21137.0,Kentucky,1865,7338,358,0.19506327789980127,0.7674929400690305,0.037443782031168285
3096,Livingston,21139.0,Kentucky,887,3570,188,0.19095801937567278,0.7685683530678149,0.040473627556512376
3099,Logan,21141.0,Kentucky,2755,7778,366,0.25277548398935684,0.7136434535278466,0.03358106248279659
3102,Lyon,21143.0,Kentucky,1045,2789,128,0.2637556789500252,0.7039374053508329,0.03230691569914185
3105,McCracken,21145.0,Kentucky,9134,20774,1399,0.29175583735266875,0.6635576708084454,0.04468649183888587
3108,McCreary,21147.0,Kentucky,664,5012,100,0.1149584487534626,0.8677285318559557,0.01731301939058172
3111,McLean,21149.0,Kentucky,988,3381,197,0.21638195356986423,0.740473061760841,0.04314498466929479
3114,Madison,21151.0,Kentucky,11793,23431,2147,0.31556554547643895,0.6269834898718257,0.057450964651735305
3117,Magoffin,21153.0,Kentucky,1172,3824,120,0.2290852228303362,0.7474589523064894,0.023455824863174355
3120,Marion,21155.0,Kentucky,2679,5122,310,0.3302921957835039,0.6314881025767476,0.03821970163974849
3123,Marshall,21157.0,Kentucky,3672,12322,704,0.21990657563780094,0.7379326865492873,0.04216073781291173
3126,Martin,21159.0,Kentucky,363,3503,87,0.09182899064002024,0.8861624082974956,0.02200860106248419
3129,Mason,21161.0,Kentucky,1970,4944,305,0.272890982130489,0.6848593988086993,0.04224961906081175
3132,Meade,21163.0,Kentucky,3026,8660,545,0.2474041370288611,0.7080369552775734,0.04455890769356553
3135,Menifee,21165.0,Kentucky,700,2010,69,0.2518891687657431,0.723281756027348,0.02482907520690896
3138,Mercer,21167.0,Kentucky,2395,7740,450,0.22626358053849788,0.7312234293811998,0.042512990080302314
3141,Metcalfe,21169.0,Kentucky,976,3491,153,0.21125541125541125,0.7556277056277056,0.033116883116883114
3144,Monroe,21171.0,Kentucky,601,4278,112,0.1204167501502705,0.8571428571428571,0.02244039270687237
3147,Montgomery,21173.0,Kentucky,3158,7856,438,0.2757596926301083,0.6859937128885785,0.03824659448131331
3150,Morgan,21175.0,Kentucky,1006,3628,141,0.2106806282722513,0.7597905759162303,0.029528795811518325
3153,Muhlenberg,21177.0,Kentucky,3272,9393,395,0.25053598774885144,0.719218989280245,0.03024502297090352
3156,Nelson,21179.0,Kentucky,6434,13431,937,0.3092971829631766,0.6456590712431497,0.045043745793673685
3159,Nicholas,21181.0,Kentucky,787,1957,97,0.2770151355156635,0.6888419570573742,0.03414290742696234
3162,Ohio,21183.0,Kentucky,2080,7942,376,0.20003846893633392,0.7638007309097904,0.036160800153875745
3165,Oldham,21185.0,Kentucky,10268,20469,2116,0.312543755517,0.6230481234590448,0.0644081210239552
3168,Owen,21187.0,Kentucky,1062,3745,194,0.21235752849430115,0.7488502299540092,0.038792241551689664
3171,Owsley,21189.0,Kentucky,256,1474,29,0.14553723706651506,0.8379761227970438,0.01648664013644116
3174,Pendleton,21191.0,Kentucky,1164,4604,239,0.1937739304145164,0.76643915431996,0.039786915265523554
3177,Perry,21193.0,Kentucky,2136,8158,278,0.20204313280363223,0.7716609912977677,0.026295875898600076
3180,Pike,21195.0,Kentucky,4280,19747,638,0.1735252381917697,0.8006081491992703,0.025866612608960064
3183,Powell,21197.0,Kentucky,1272,3513,172,0.25660681864030666,0.7086947750655639,0.034698406294129513
3186,Pulaski,21199.0,Kentucky,4208,22902,931,0.15006597482258122,0.8167326414892478,0.03320138368817089
3189,Robertson,21201.0,Kentucky,222,759,32,0.21915103652517276,0.7492596248766041,0.0315893385982231
3192,Rockcastle,21203.0,Kentucky,915,5609,167,0.13675085936332387,0.8382902406217306,0.02495890001494545
3195,Rowan,21205.0,Kentucky,3295,5174,379,0.3724005424954792,0.5847649186256781,0.04283453887884268
3198,Russell,21207.0,Kentucky,1093,6863,218,0.13371666258869586,0.8396134083679961,0.02666992904330805
3201,Scott,21209.0,Kentucky,7715,15052,1433,0.31880165289256196,0.6219834710743801,0.059214876033057855
3204,Shelby,21211.0,Kentucky,6276,13196,1108,0.30495626822157434,0.6412050534499514,0.05383867832847425
3207,Simpson,21213.0,Kentucky,2144,5077,310,0.2846899482140486,0.6741468596467932,0.041163192139158145
3210,Spencer,21215.0,Kentucky,1921,7196,398,0.20189174986862848,0.7562795585916973,0.041828691539674195
3213,Taylor,21217.0,Kentucky,2553,8320,433,0.22580930479391473,0.7358924464885901,0.03829824871749513
3216,Todd,21219.0,Kentucky,1042,3612,125,0.21803724628583385,0.7558066541117389,0.026156099602427287
3219,Trigg,21221.0,Kentucky,1587,4931,233,0.2350762849948156,0.7304103095837654,0.03451340542141905
3222,Trimble,21223.0,Kentucky,879,2771,148,0.23143759873617695,0.729594523433386,0.03896787783043707
3225,Union,21225.0,Kentucky,1331,4701,179,0.21429721461922396,0.7568829496055386,0.02881983577523748
